,Unnamed: 0,Zone,Year,PRECIP,TMPMAX,TMPMIN,RELHUM,WINDLY,SUNHRS,Irrg_Yes,Irrg_No,Seed_Improved,Seed_Not_Improved,Damage_Yes,Damage_No,Dreason_Crop_disease,Dreason_Frost,Dreason_Floods,Dreason_Locust,Dreason_Insects,Dreason_Toolittle_rain,Dreason_Toomuch_rain,Dreason_Wild_animals,Dreason_Birds,Dreason_Hail,Dreason_Weeds,Dreason_ShortageSeed,Dreason_DepletionSoil,Dreason_Security,Dreason_UseBadCrop,Dmeasure_Yes,Dmeasure_No,Dmtype_Chemical,Dmtype_NonChemical,Dmtype_Both,Dmchem_Insecticide,Dmchem_Herbicide,Dmchem_Fungicide,Dmchem_Insectcide_Her,Dmchem_Insectcide_Fun,Dmchem_Herbicide_Fung,Dmchem_All,Fert_Yes,Fert_No,Ferttype_Natural,Ferttype_Chemical,Ferttype_Both,D22a_Urea,D22a_DAP,D22a_Urea_DAP,D22a_NPS,D22a_Urea_NPS,D22a_Mixed,D23_Manure,D23_Compost,D23_Organic,D23_Manure_Compost,D23_Manure_Organic,D23_Compost_Organic,D23_All,Fweight,Area,Production,Crop,CropLabel
183,27,4,2003,94.40349202,37.20477407,26.21695356,46.15471371,10.72195181,14.56244931,0.0,571.0,0.0,571.0,100.0,471.0,2.0,0.0,0.0,0.0,1.0,0.0,34.0,12.0,2.0,1.0,44.0,0.0,2.0,0.0,2.0,569.0,2.0,9.0,487.0,73.0,1.0,79.0,5.0,1.0,0.0,2.0,2.0,213.0,358.0,157.0,43.0,13.0,1.0,18.0,41.0,0.0,0.0,0.0,91.0,37.0,4.0,46.0,0.0,0.0,0.0,106635.66,39028.12,1011862.99,4,3.0
184,28,1,2004,80.33717949,27.95128205,14.49038462,50.32847597,1.106410256,8.266089962,0.0,840.0,1.0,838.0,408.0,431.0,56.0,14.0,3.0,1.0,28.0,169.0,3.0,2.0,3.0,16.0,102.0,1.0,4.0,0.0,5.0,839.0,1.0,14.0,640.0,70.0,4.0,77.0,14.0,0.0,0.0,1.0,0.0,440.0,400.0,212.0,149.0,77.0,37.0,103.0,87.0,0.0,0.0,0.0,251.0,2.0,0.0,34.0,0.0,0.0,4.0,273713.38,65245.77,1440004.05,4,2.0
185,29,2,2004,61.65498981,30.99764308,21.4202396,45.49515497,1.106410256,34.86208168,1.0,1016.0,0.0,1018.0,525.0,492.0,58.0,23.0,58.0,0.0,182.0,90.0,6.0,5.0,0.0,47.0,31.0,0.0,15.0,0.0,7.0,893.0,124.0,3.0,841.0,38.0,20.0,22.0,0.0,1.0,0.0,0.0,0.0,773.0,245.0,294.0,279.0,194.0,77.0,106.0,289.0,0.0,0.0,0.0,313.0,24.0,2.0,122.0,0.0,0.0,25.0,385435.85,57235.12,1004595.76,4,2.0
186,30,3,2004,49.80933436,24.90980452,7.770624972,44.93640286,1.700068013,7.757371139,0.0,197.0,2.0,195.0,47.0,150.0,1.0,2.0,0.0,1.0,8.0,10.0,6.0,0.0,0.0,3.0,2.0,0.0,10.0,0.0,0.0,171.0,26.0,0.0,170.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,121.0,76.0,41.0,40.0,40.0,40.0,11.0,29.0,0.0,0.0,0.0,20.0,52.0,0.0,9.0,0.0,0.0,0.0,52498.56,4711.88,103316.67,4,2.0
187,31,4,2004,43.11785708,39.47298528,24.015934,47.17295397,6.474778405,12.65373745,3.0,541.0,11.0,546.0,127.0,424.0,9.0,11.0,5.0,0.0,21.0,27.0,1.0,5.0,2.0,4.0,26.0,1.0,6.0,0.0,9.0,548.0,7.0,21.0,304.0,81.0,4.0,117.0,3.0,9.0,0.0,0.0,1.0,188.0,355.0,101.0,74.0,11.0,11.0,16.0,60.0,0.0,0.0,0.0,98.0,3.0,0.0,4.0,0.0,2.0,3.0,114350.02000000002,44940.06,1314194.77,4,3.0
188,32,1,2005,105.1910256,27.94358974,14.21346154,52.27291523,1.052564103,9.768242686,3.0,636.0,0.0,639.0,228.0,411.0,11.0,2.0,10.0,0.0,84.0,37.0,33.0,0.0,1.0,14.0,26.0,2.0,3.0,0.0,5.0,632.0,6.0,19.0,531.0,82.0,5.0,97.0,1.0,0.0,0.0,1.0,0.0,425.0,214.0,185.0,184.0,54.0,21.0,100.0,113.0,0.0,0.0,0.0,194.0,7.0,0.0,16.0,0.0,0.0,0.0,206458.3,57149.9,1292911.01,4,2.0
189,33,2,2005,29.63582494,33.13238293,30.66187186,45.49515497,1.052564103,34.86208168,1.0,868.0,1.0,868.0,633.0,234.0,28.0,8.0,10.0,0.0,135.0,231.0,4.0,3.0,2.0,140.0,18.0,5.0,38.0,0.0,11.0,850.0,15.0,20.0,769.0,61.0,21.0,54.0,1.0,1.0,0.0,0.0,0.0,646.0,223.0,247.0,202.0,194.0,49.0,134.0,212.0,0.0,0.0,0.0,244.0,14.0,0.0,151.0,0.0,0.0,0.0,327370.30999999994,38502.41,653694.19,4,2.0
190,34,3,2005,46.27087282,25.04826606,6.332163433,54.70563363,1.700068013,13.11342857,0.0,178.0,0.0,178.0,56.0,121.0,9.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,3.0,12.0,3.0,2.0,6.0,0.0,5.0,163.0,15.0,0.0,163.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,137.0,41.0,17.0,96.0,23.0,40.0,4.0,74.0,0.0,0.0,0.0,11.0,4.0,0.0,24.0,0.0,0.0,0.0,49672.55,2943.22,75449.48444444446,4,3.0
191,35,4,2005,68.40035125,37.33466432,23.2408268,47.74326823,5.202990657,13.24485757,1.0,532.0,1.0,532.0,172.0,358.0,20.0,0.0,2.0,0.0,15.0,9.0,38.0,3.0,0.0,0.0,71.0,0.0,9.0,0.0,5.0,521.0,9.0,18.0,398.0,105.0,2.0,115.0,0.0,0.0,4.0,0.0,0.0,213.0,320.0,70.0,130.0,12.0,15.0,30.0,90.0,0.0,0.0,0.0,66.0,8.0,0.0,4.0,2.0,0.0,0.0,116347.19,67127.58,2240988.0,4,4.0
192,36,1,2006,101.4022623,29.01529654,18.63090629,53.60738582,1.964600751,14.59931436,1.0,767.0,0.0,768.0,203.0,565.0,3.0,2.0,0.0,0.0,29.0,80.0,12.0,7.0,0.0,7.0,50.0,1.0,6.0,1.0,0.0,724.0,43.0,5.0,600.0,119.0,3.0,114.0,0.0,11.0,0.0,0.0,0.0,506.0,262.0,233.0,229.0,42.0,13.0,129.0,119.0,0.0,0.0,0.0,256.0,3.0,0.0,17.0,0.0,0.0,0.0,226391.62,63404.65,1861276.44,4,3.0
193,37,2,2006,71.93954663,32.21692458,26.75039097,45.49515497,1.964600751,34.86208168,3.0,811.0,0.0,814.0,273.0,539.0,13.0,16.0,3.0,1.0,4.0,142.0,0.0,1.0,10.0,42.0,25.0,1.0,6.0,0.0,1.0,774.0,40.0,52.0,663.0,59.0,2.0,62.0,3.0,27.0,18.0,0.0,0.0,651.0,163.0,264.0,214.0,173.0,97.0,107.0,173.0,0.0,0.0,0.0,249.0,47.0,0.0,136.0,7.0,0.0,0.0,303554.76,39958.08,688003.57,4,2.0
194,38,3,2006,50.25608211,24.64826606,6.501394202,56.97691477,4.373143244,13.33047793,1.0,70.0,0.0,71.0,52.0,19.0,0.0,3.0,0.0,0.0,1.0,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57.0,14.0,0.0,56.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,28.0,15.0,20.0,8.0,15.0,5.0,7.0,0.0,0.0,0.0,12.0,3.0,0.0,8.0,0.0,0.0,0.0,21284.959999999995,2258.15,30579.07,4,1.0
195,39,4,2006,60.20630923,38.87872444,26.82466978,47.74326823,10.64546436,18.27193189,1.0,801.0,4.0,798.0,271.0,528.0,12.0,7.0,3.0,0.0,15.0,92.0,5.0,11.0,1.0,16.0,89.0,1.0,9.0,0.0,1.0,767.0,33.0,48.0,512.0,207.0,1.0,248.0,0.0,14.0,0.0,2.0,0.0,311.0,491.0,138.0,138.0,37.0,16.0,52.0,104.0,0.0,0.0,0.0,144.0,19.0,0.0,8.0,0.0,0.0,0.0,130107.99,80494.09,2345193.16,4,3.0
196,40,1,2007,91.27184559,28.03589744,17.13901449,57.66094193,3.617143842,8.67378227,5.0,869.0,1.0,873.0,183.0,686.0,7.0,1.0,5.0,0.0,7.0,4.0,37.0,2.0,1.0,11.0,77.0,3.0,13.0,1.0,0.0,860.0,7.0,8.0,666.0,186.0,3.0,191.0,0.0,0.0,0.0,0.0,0.0,529.0,345.0,282.0,211.0,36.0,29.0,116.0,104.0,0.0,0.0,0.0,310.0,3.0,1.0,2.0,0.0,0.0,0.0,277530.91000000003,62121.11,2043256.38,4,4.0
197,41,2,2007,53.41741515,34.26575209,27.07739118,45.49515497,3.617143842,34.86208168,0.0,1147.0,1.0,1146.0,372.0,774.0,28.0,0.0,5.0,0.0,77.0,26.0,25.0,3.0,11.0,50.0,71.0,0.0,58.0,0.0,0.0,1122.0,24.0,20.0,988.0,114.0,25.0,95.0,15.0,2.0,0.0,0.0,0.0,890.0,257.0,296.0,432.0,162.0,160.0,121.0,314.0,0.0,0.0,0.0,312.0,13.0,0.0,133.0,0.0,0.0,0.0,356728.62,46653.88,920107.59,4,2.0
198,42,3,2007,39.08455944,30.29272191,16.53046544,53.52760646,7.850885856,17.02490391,3.0,171.0,0.0,174.0,34.0,140.0,2.0,1.0,1.0,0.0,1.0,21.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,173.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,103.0,71.0,14.0,67.0,22.0,38.0,8.0,43.0,0.0,0.0,0.0,26.0,1.0,0.0,9.0,0.0,0.0,0.0,44143.21,4780.3,80452.53,4,2.0
199,43,4,2007,60.20630923,38.87872444,26.82466978,47.74326823,10.64546436,18.27193189,1.0,739.0,0.0,740.0,341.0,399.0,7.0,1.0,4.0,0.0,13.0,2.0,119.0,21.0,1.0,3.0,121.0,4.0,23.0,0.0,3.0,736.0,4.0,6.0,434.0,296.0,1.0,296.0,0.0,3.0,0.0,1.0,1.0,256.0,484.0,126.0,121.0,9.0,18.0,46.0,66.0,0.0,0.0,0.0,134.0,1.0,0.0,0.0,0.0,0.0,0.0,117766.95,70509.89,2284940.98,4,4.0
200,44,1,2009,56.29229523,36.42947471,31.29339104,54.25451921,23.64829411,25.68274416,0.0,774.0,1.0,773.0,210.0,564.0,16.0,0.0,12.0,0.0,14.0,28.0,9.0,7.0,4.0,40.0,51.0,0.0,16.0,0.0,0.0,765.0,9.0,7.0,527.0,231.0,5.0,226.0,1.0,4.0,0.0,0.0,2.0,563.0,211.0,290.0,219.0,54.0,29.0,116.0,117.0,3.0,8.0,0.0,329.0,2.0,0.0,13.0,0.0,0.0,0.0,252068.99,73122.36,2361914.46,4,4.0
201,45,2,2009,57.64754224,29.80279608,19.99655074,45.49515497,23.64829411,34.86208168,7.0,1062.0,5.0,1064.0,329.0,734.0,87.0,0.0,2.0,0.0,14.0,52.0,23.0,0.0,6.0,64.0,23.0,2.0,23.0,0.0,0.0,1063.0,1.0,6.0,929.0,128.0,71.0,46.0,3.0,10.0,6.0,0.0,0.0,783.0,286.0,311.0,265.0,207.0,143.0,60.0,263.0,0.0,6.0,0.0,305.0,106.0,0.0,107.0,0.0,0.0,0.0,368533.23,51249.14,1147401.75,4,2.0
202,46,3,2009,56.16830082,29.99954021,20.02959143,53.07998471,28.80958168,17.38556837,1.0,190.0,0.0,191.0,52.0,139.0,7.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,2.0,9.0,3.0,0.0,1.0,0.0,1.0,190.0,1.0,0.0,188.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,91.0,24.0,51.0,25.0,18.0,13.0,45.0,0.0,0.0,0.0,22.0,11.0,0.0,16.0,0.0,0.0,0.0,52516.29000000001,5877.4,75449.48444444446,4,1.0
203,47,4,2009,60.20630923,38.87872444,26.82466978,47.74326823,10.64546436,18.27193189,1.0,921.0,8.0,914.0,300.0,619.0,19.0,1.0,6.0,0.0,13.0,13.0,26.0,14.0,1.0,2.0,172.0,5.0,6.0,0.0,0.0,916.0,5.0,16.0,526.0,374.0,4.0,375.0,4.0,2.0,0.0,4.0,0.0,282.0,640.0,187.0,83.0,12.0,11.0,34.0,50.0,0.0,0.0,0.0,158.0,1.0,0.0,40.0,0.0,0.0,0.0,121947.22,74560.66,2460585.41,4,4.0
204,48,1,2010,47.70450992,39.04938172,31.48079198,49.51288775,26.98577734,30.00265117,1.0,395.0,5.0,391.0,222.0,174.0,5.0,0.0,1.0,0.0,41.0,98.0,0.0,0.0,5.0,34.0,23.0,0.0,1.0,0.0,0.0,396.0,0.0,4.0,311.0,81.0,1.0,84.0,2.0,0.0,0.0,0.0,0.0,288.0,108.0,142.0,110.0,36.0,17.0,83.0,38.0,0.0,8.0,0.0,151.0,8.0,0.0,19.0,0.0,0.0,0.0,206958.22,70155.01,2106508.91,4,4.0
205,49,2,2010,57.64754224,29.80279608,19.99655074,45.49515497,26.98577734,34.86208168,1.0,543.0,0.0,544.0,371.0,173.0,34.0,0.0,1.0,0.0,200.0,86.0,2.0,0.0,0.0,9.0,25.0,2.0,1.0,0.0,0.0,542.0,2.0,5.0,389.0,148.0,71.0,21.0,20.0,22.0,1.0,17.0,1.0,433.0,111.0,114.0,210.0,109.0,87.0,57.0,102.0,4.0,69.0,0.0,141.0,16.0,0.0,65.0,0.0,0.0,1.0,277302.28,43169.58,1187697.73,4,3.0
206,50,3,2010,47.93415464,31.14231711,21.38775294,51.38629514,38.78790337,29.48359003,0.0,92.0,0.0,92.0,25.0,67.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,53.0,6.0,26.0,7.0,12.0,0.0,17.0,1.0,3.0,0.0,5.0,6.0,0.0,2.0,0.0,0.0,0.0,38102.30000000002,5945.21,166437.72,4,3.0
207,51,4,2010,56.90793316,39.62424043,28.19158739,50.92037727,10.64546436,22.12706224,1.0,516.0,4.0,513.0,182.0,335.0,9.0,1.0,1.0,3.0,48.0,6.0,5.0,22.0,0.0,1.0,60.0,1.0,7.0,0.0,0.0,516.0,1.0,7.0,327.0,182.0,2.0,183.0,0.0,2.0,0.0,2.0,0.0,155.0,362.0,116.0,35.0,4.0,7.0,16.0,14.0,1.0,1.0,0.0,115.0,2.0,0.0,3.0,0.0,0.0,0.0,258813.05,75082.71,250302.39,4,4.0
208,0,1,1997,69.26997824,29.65686453,14.33653846,52.59224505,1.698717949,12.35916951,0.0,72.0,0.0,72.0,22.0,48.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,71.0,0.0,0.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,50.0,16.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,10983.27,27309.0,200440.0,5,0.0
209,1,2,1997,57.64754224,29.80279608,19.99655074,45.49515497,1.698717949,34.86208168,14.0,1449.0,6.0,1457.0,880.0,582.0,31.0,7.0,10.0,37.0,223.0,343.0,37.0,8.0,60.0,79.0,9.0,0.0,21.0,0.0,15.0,1430.0,32.0,42.0,1303.0,85.0,20.0,14.0,0.0,4.0,0.0,0.0,0.0,1103.0,360.0,648.0,246.0,196.0,18.0,12.0,408.0,0.0,0.0,0.0,570.0,81.0,0.0,177.0,0.0,0.0,0.0,305751.82,44763.0,303461.0,5,0.0
210,2,3,1997,34.9477959,24.86365067,9.024471125,57.55178747,7.858578164,12.40094077,25.0,2474.0,27.0,2472.0,2129.0,370.0,3.0,3.0,4.0,2.0,764.0,1259.0,14.0,12.0,11.0,29.0,6.0,0.0,9.0,0.0,13.0,2465.0,34.0,7.0,2447.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1809.0,690.0,1110.0,401.0,297.0,58.0,128.0,510.0,0.0,0.0,0.0,978.0,255.0,0.0,156.0,0.0,0.0,0.0,348274.08,7794.0,58982.0,5,0.0
211,3,4,1997,60.20630923,38.87872444,26.82466978,47.74326823,10.64546436,18.27193189,0.0,74.0,0.0,74.0,1.0,73.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,1.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,22.0,43.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,29.0,10.0,0.0,4.0,0.0,0.0,0.0,6040.310000000001,4814.0,69630.0,5,0.0
212,4,1,1998,78.73717949,27.80512821,18.10798051,52.59224505,1.575641026,11.39763843,1.0,880.0,3.0,878.0,237.0,643.0,3.0,4.0,5.0,2.0,42.0,122.0,4.0,0.0,11.0,20.0,4.0,2.0,13.0,0.0,5.0,875.0,6.0,3.0,863.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,528.0,353.0,36.0,488.0,4.0,5.0,125.0,360.0,0.0,0.0,0.0,30.0,4.0,0.0,4.0,0.0,0.0,0.0,135553.22999999998,31962.65,294254.54,5,0.0
213,5,2,1998,59.07769796,28.74866678,17.89142451,45.49515497,1.575641026,34.86208168,17.0,1692.0,7.0,1702.0,947.0,760.0,23.0,21.0,16.0,27.0,241.0,485.0,1.0,1.0,23.0,39.0,8.0,0.0,49.0,0.0,13.0,1681.0,27.0,8.0,1589.0,84.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1212.0,497.0,246.0,790.0,176.0,52.0,44.0,865.0,0.0,0.0,0.0,285.0,41.0,0.0,88.0,0.0,0.0,0.0,368963.65,47224.71,410927.99,5,0.0
214,6,3,1998,51.00164205,24.93288144,9.278317279,59.7825567,1.838529551,8.503524985,4.0,477.0,1.0,480.0,376.0,105.0,3.0,0.0,2.0,12.0,130.0,213.0,0.0,1.0,1.0,3.0,3.0,0.0,6.0,0.0,2.0,472.0,9.0,4.0,455.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,301.0,180.0,112.0,165.0,24.0,41.0,41.0,107.0,0.0,0.0,0.0,86.0,34.0,0.0,10.0,0.0,0.0,0.0,65065.20999999999,9130.42,72191.03,5,0.0
215,7,4,1998,60.20630923,38.87872444,26.82466978,47.74326823,10.64546436,18.27193189,2.0,249.0,0.0,251.0,46.0,205.0,0.0,3.0,8.0,2.0,8.0,4.0,5.0,0.0,0.0,8.0,3.0,0.0,3.0,0.0,2.0,251.0,0.0,2.0,246.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,138.0,113.0,47.0,83.0,8.0,0.0,2.0,88.0,0.0,0.0,0.0,41.0,5.0,0.0,9.0,0.0,0.0,0.0,21026.83,9816.98,103489.81,5,0.0
216,8,1,1999,86.54487179,28.41279966,14.09807692,52.59224505,1.491025641,8.558397654,1.0,872.0,13.0,860.0,250.0,623.0,21.0,0.0,13.0,0.0,26.0,13.0,75.0,0.0,0.0,5.0,9.0,1.0,64.0,0.0,23.0,872.0,1.0,4.0,856.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,573.0,300.0,10.0,561.0,2.0,7.0,132.0,418.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,177388.63,36757.42,333444.46,5,0.0
217,9,2,1999,75.27686533,31.17342332,24.61909676,45.49515497,1.491025641,34.86208168,20.0,1975.0,8.0,1987.0,717.0,1278.0,162.0,6.0,56.0,0.0,76.0,122.0,82.0,1.0,0.0,53.0,5.0,1.0,115.0,0.0,38.0,1991.0,4.0,15.0,1741.0,235.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1459.0,533.0,213.0,1055.0,191.0,40.0,42.0,1159.0,0.0,0.0,0.0,234.0,14.0,0.0,121.0,0.0,0.0,0.0,508150.84,63001.05,550582.61,5,0.0
218,10,3,1999,53.94010359,24.80980452,12.81265372,60.32101824,1.769298782,8.411217293,1.0,398.0,6.0,393.0,202.0,197.0,5.0,0.0,7.0,0.0,78.0,55.0,22.0,10.0,0.0,0.0,3.0,0.0,17.0,0.0,5.0,395.0,4.0,2.0,383.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,241.0,158.0,43.0,187.0,11.0,53.0,55.0,88.0,0.0,0.0,0.0,46.0,6.0,0.0,1.0,0.0,0.0,0.0,79161.36000000003,9496.77,89233.18,5,0.0
219,11,4,1999,60.30697397,38.89251201,26.6906282,47.74326823,17.25928086,22.56899437,1.0,180.0,0.0,181.0,47.0,134.0,0.0,0.0,7.0,0.0,8.0,7.0,6.0,1.0,0.0,0.0,2.0,1.0,11.0,0.0,4.0,180.0,1.0,6.0,170.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,85.0,96.0,33.0,45.0,7.0,0.0,0.0,49.0,0.0,0.0,0.0,38.0,1.0,0.0,1.0,0.0,0.0,0.0,21595.18,5020.33,64762.77,5,0.0
220,12,1,2000,79.61410256,27.47435897,14.375,52.59224505,1.3525641030000002,8.443013039,0.0,678.0,23.0,652.0,194.0,484.0,4.0,0.0,20.0,0.0,18.0,39.0,50.0,1.0,0.0,2.0,20.0,3.0,34.0,0.0,3.0,633.0,5.0,11.0,621.0,1.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,480.0,198.0,49.0,422.0,8.0,3.0,159.0,260.0,0.0,0.0,0.0,45.0,1.0,1.0,5.0,0.0,0.0,0.0,180889.51,40033.08,511782.56,5,0.0
221,13,2,2000,70.72199416,26.7155997,12.88435006,45.49515497,1.3525641030000002,34.86208168,25.0,1767.0,6.0,1786.0,578.0,1213.0,44.0,0.0,47.0,0.0,63.0,74.0,191.0,4.0,0.0,37.0,47.0,3.0,61.0,0.0,7.0,1764.0,28.0,195.0,1569.0,0.0,51.0,98.0,4.0,30.0,0.0,9.0,0.0,1401.0,389.0,253.0,1002.0,150.0,116.0,56.0,979.0,0.0,0.0,0.0,309.0,8.0,0.0,83.0,4.0,0.0,0.0,619865.97,69262.03,694607.38,5,0.0
222,14,3,2000,77.15548821,24.91749683,9.532163433,64.16717209,1.661606474,8.280448062,6.0,196.0,9.0,193.0,70.0,132.0,5.0,2.0,1.0,0.0,6.0,7.0,40.0,1.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,201.0,1.0,7.0,194.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,109.0,93.0,63.0,40.0,10.0,11.0,8.0,26.0,0.0,0.0,0.0,63.0,8.0,0.0,0.0,0.0,0.0,0.0,51706.29000000001,6061.21,99274.78,5,0.0
223,15,4,2000,45.67453166,42.45323407,36.45002894,47.74326823,29.04733488,35.66723149,0.0,114.0,0.0,114.0,27.0,87.0,5.0,0.0,2.0,0.0,2.0,6.0,2.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,3.0,112.0,2.0,12.0,100.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,48.0,66.0,16.0,26.0,6.0,2.0,0.0,31.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,17189.92,3690.37,45315.91,5,0.0
224,16,1,2001,71.11410256,29.74665968,14.49038462,52.59224505,1.391025641,8.57378227,1.0,780.0,38.0,742.0,163.0,618.0,6.0,0.0,4.0,0.0,34.0,55.0,2.0,2.0,0.0,19.0,5.0,0.0,34.0,0.0,2.0,778.0,3.0,76.0,697.0,5.0,6.0,67.0,3.0,3.0,1.0,0.0,0.0,585.0,195.0,34.0,541.0,10.0,8.0,160.0,382.0,0.0,0.0,0.0,32.0,3.0,0.0,6.0,0.0,0.0,0.0,208830.12,38260.287692307684,5764436.366923078,5,4.0
225,17,2,2001,37.59379966,26.80790739,13.01511929,45.49515497,1.391025641,34.86208168,21.0,1487.0,3.0,1504.0,566.0,941.0,59.0,3.0,11.0,0.0,9.0,253.0,10.0,0.0,1.0,189.0,3.0,2.0,16.0,0.0,10.0,1495.0,11.0,151.0,1342.0,2.0,66.0,33.0,10.0,34.0,7.0,0.0,0.0,1115.0,389.0,209.0,723.0,187.0,181.0,38.0,695.0,0.0,0.0,0.0,269.0,32.0,0.0,95.0,0.0,0.0,4.0,544381.97,62780.19461538463,750304.0892307692,5,0.0
226,18,3,2001,38.20164205,25.1867276,9.847548048,55.16717209,1.746221859,12.15984717,6.0,255.0,0.0,261.0,186.0,75.0,0.0,0.0,0.0,0.0,6.0,174.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,254.0,7.0,10.0,244.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,154.0,107.0,118.0,30.0,6.0,12.0,6.0,21.0,0.0,0.0,0.0,73.0,14.0,0.0,38.0,0.0,0.0,0.0,71613.43000000002,8141.308461538462,99274.78,5,0.0
227,19,4,2001,61.17734516,38.60939644,22.52926824,47.74326823,2.734266489,10.14399476,0.0,102.0,0.0,101.0,24.0,78.0,5.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,6.0,102.0,0.0,2.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,32.0,70.0,8.0,19.0,5.0,0.0,1.0,24.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,13655.070000000005,5674.191538461538,79562.97083333334,5,0.0
228,20,1,2002,88.98333333,28.48974359,15.23653846,52.59224505,1.321794872,8.127628424,5.0,669.0,20.0,653.0,462.0,212.0,7.0,0.0,5.0,0.0,14.0,417.0,1.0,0.0,0.0,7.0,2.0,0.0,3.0,0.0,6.0,661.0,13.0,67.0,593.0,1.0,10.0,50.0,0.0,5.0,2.0,0.0,0.0,530.0,144.0,23.0,503.0,4.0,5.0,169.0,331.0,0.0,0.0,0.0,22.0,0.0,0.0,4.0,0.0,0.0,0.0,210020.72,38260.287692307684,5764436.366923078,5,4.0
229,21,2,2002,62.26137927,27.36175354,12.73819621,45.49515497,1.321794872,34.86208168,15.0,1284.0,1.0,1297.0,795.0,504.0,6.0,1.0,7.0,0.0,9.0,752.0,2.0,0.0,0.0,0.0,12.0,0.0,5.0,0.0,1.0,1293.0,5.0,166.0,1126.0,1.0,45.0,100.0,0.0,21.0,3.0,1.0,0.0,1100.0,197.0,192.0,689.0,221.0,110.0,55.0,740.0,0.0,0.0,0.0,261.0,20.0,0.0,139.0,0.0,1.0,1.0,504117.8,62780.19461538463,750304.0892307692,5,0.0
230,22,3,2002,30.90164205,25.20211221,9.116778818,57.4748644,1.646221859,9.582600786,1.0,204.0,0.0,205.0,130.0,75.0,1.0,0.0,0.0,0.0,6.0,120.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,190.0,15.0,20.0,170.0,0.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,124.0,81.0,60.0,45.0,19.0,17.0,21.0,26.0,0.0,0.0,0.0,47.0,7.0,0.0,25.0,0.0,0.0,0.0,64132.8,8141.308461538462,99274.78,5,0.0
231,23,4,2002,44.47500364,40.48777343,25.81533753,47.74326823,7.466489628,20.20643456,0.0,68.0,1.0,67.0,31.0,37.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0,1.0,2.0,65.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,48.0,7.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,12613.039999999995,5674.191538461538,79562.97083333334,5,0.0
