,Zone,Year,PRECIP,TMPMAX,TMPMIN,RELHUM,WINDLY,SUNHRS,Irrg_Yes,Irrg_No,Seed_Improved,Seed_Not_Improved,Damage_Yes,Damage_No,Dreason_Crop_disease,Dreason_Frost,Dreason_Floods,Dreason_Locust,Dreason_Insects,Dreason_Toolittle_rain,Dreason_Toomuch_rain,Dreason_Wild_animals,Dreason_Birds,Dreason_Hail,Dreason_Weeds,Dreason_ShortageSeed,Dreason_DepletionSoil,Dreason_Security,Dreason_UseBadCrop,Dmeasure_Yes,Dmeasure_No,Dmtype_Chemical,Dmtype_NonChemical,Dmtype_Both,Dmchem_Insecticide,Dmchem_Herbicide,Dmchem_Fungicide,Dmchem_Insectcide_Her,Dmchem_Insectcide_Fun,Dmchem_Herbicide_Fung,Dmchem_All,Fert_Yes,Fert_No,Ferttype_Natural,Ferttype_Chemical,Ferttype_Both,D22a_Urea,D22a_DAP,D22a_Urea_DAP,D22a_NPS,D22a_Urea_NPS,D22a_Mixed,D23_Manure,D23_Compost,D23_Organic,D23_Manure_Compost,D23_Manure_Organic,D23_Compost_Organic,D23_All,Fweight,Area,Production,Yield,Crop
34,3,2005,46.27087282,25.04826606,6.332163433,54.70563363,1.700068013,13.11342857,3.0,242.0,0.0,245.0,98.0,147.0,8.0,0.0,11.0,0.0,22.0,46.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,6.0,243.0,2.0,4.0,223.0,16.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,216.0,29.0,14.0,177.0,25.0,45.0,29.0,126.0,0.0,0.0,0.0,25.0,1.0,0.0,9.0,0.0,0.0,0.0,68738.12,8669.15,108045.33,12.46,5
35,4,2005,68.40035125,37.33466432,23.2408268,47.74326823,5.202990657,13.24485757,1.0,92.0,0.0,93.0,10.0,83.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,92.0,1.0,2.0,82.0,8.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,76.0,17.0,12.0,63.0,1.0,2.0,9.0,53.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,17813.07,4895.99,69265.98,14.15,5
36,1,2006,101.4022623,29.01529654,18.63090629,53.60738582,1.9646007509999999,14.59931436,7.0,677.0,27.0,657.0,139.0,545.0,11.0,1.0,15.0,0.0,53.0,16.0,7.0,0.0,1.0,8.0,4.0,2.0,15.0,0.0,1.0,649.0,35.0,5.0,514.0,130.0,23.0,108.0,10.0,6.0,2.0,4.0,1.0,624.0,60.0,16.0,600.0,2.0,13.0,184.0,365.0,0.0,0.0,0.0,21.0,0.0,0.0,2.0,0.0,0.0,0.0,197660.17,46938.74,605932.41,12.91,5
37,2,2006,71.93954663,32.21692458,26.75039097,45.49515497,1.9646007509999999,34.86208168,11.0,1403.0,96.0,1318.0,400.0,1014.0,9.0,60.0,31.0,8.0,22.0,93.0,30.0,4.0,0.0,76.0,18.0,6.0,28.0,0.0,0.0,1322.0,92.0,25.0,868.0,429.0,95.0,109.0,56.0,191.0,8.0,46.0,0.0,1316.0,98.0,71.0,1041.0,204.0,148.0,128.0,874.0,0.0,0.0,0.0,169.0,19.0,0.0,71.0,11.0,0.0,0.0,530455.3500000001,72030.7,967327.31,13.43,5
38,3,2006,50.25608211,24.64826606,6.501394202,56.97691477,4.3731432439999995,13.33047793,12.0,229.0,1.0,240.0,126.0,115.0,6.0,20.0,6.0,0.0,7.0,86.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,218.0,23.0,1.0,188.0,29.0,15.0,11.0,0.0,9.0,0.0,0.0,0.0,193.0,48.0,7.0,156.0,29.0,51.0,17.0,103.0,0.0,0.0,0.0,16.0,5.0,0.0,16.0,0.0,0.0,0.0,71941.87,7774.27,123717.25,15.91,5
39,4,2006,60.20630923,38.87872444,26.82466978,47.74326823,10.64546436,18.27193189,0.0,126.0,0.0,126.0,15.0,111.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,119.0,7.0,2.0,101.0,16.0,1.0,18.0,0.0,1.0,0.0,0.0,0.0,110.0,16.0,13.0,87.0,10.0,4.0,10.0,77.0,0.0,0.0,0.0,17.0,3.0,0.0,1.0,1.0,0.0,0.0,22161.86,6021.24,85271.62,14.16,5
40,1,2007,91.27184559,28.03589744,17.13901449,57.66094193,3.617143842,8.67378227,3.0,635.0,14.0,624.0,132.0,506.0,8.0,0.0,9.0,0.0,18.0,6.0,36.0,0.0,0.0,25.0,5.0,3.0,12.0,0.0,1.0,638.0,0.0,11.0,483.0,144.0,37.0,87.0,22.0,6.0,0.0,3.0,1.0,572.0,66.0,24.0,536.0,12.0,54.0,170.0,324.0,0.0,0.0,0.0,31.0,3.0,0.0,1.0,0.0,0.0,0.0,183273.02,46219.0,69413293.0,15.02,5
41,2,2007,53.41741515,34.26575209,27.07739118,45.49515497,3.617143842,34.86208168,3.0,1387.0,19.0,1371.0,297.0,1093.0,16.0,2.0,16.0,0.0,17.0,18.0,67.0,4.0,0.0,82.0,5.0,1.0,38.0,0.0,0.0,1388.0,2.0,29.0,889.0,470.0,178.0,172.0,43.0,66.0,0.0,38.0,1.0,1273.0,117.0,43.0,1098.0,132.0,179.0,103.0,948.0,0.0,0.0,0.0,135.0,7.0,1.0,32.0,0.0,0.0,0.0,466611.73,72988.77,1015411.52,13.91,5
42,3,2007,39.08455944,30.29272191,16.53046544,53.52760646,7.8508858560000006,17.02490391,0.0,222.0,1.0,221.0,72.0,150.0,6.0,1.0,10.0,0.0,4.0,22.0,13.0,0.0,0.0,3.0,1.0,2.0,7.0,0.0,0.0,217.0,5.0,4.0,193.0,20.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,182.0,40.0,12.0,144.0,26.0,38.0,22.0,110.0,0.0,0.0,0.0,21.0,6.0,0.0,11.0,0.0,0.0,0.0,57925.63000000001,7640.44,113160.13,14.81,5
43,4,2007,60.20630923,38.87872444,26.82466978,47.74326823,10.64546436,18.27193189,2.0,141.0,0.0,143.0,71.0,72.0,1.0,2.0,3.0,0.0,8.0,2.0,31.0,0.0,0.0,0.0,4.0,1.0,10.0,0.0,1.0,141.0,2.0,0.0,99.0,42.0,0.0,42.0,0.0,0.0,0.0,1.0,0.0,105.0,38.0,7.0,95.0,3.0,1.0,11.0,86.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,22165.46,6523.25,105262.28,16.14,5
44,1,2009,56.29229523,36.42947471,31.29339104,54.25451921,23.64829411,25.68274416,7.0,736.0,26.0,717.0,227.0,516.0,18.0,0.0,21.0,0.0,32.0,17.0,51.0,2.0,0.0,43.0,2.0,1.0,21.0,0.0,1.0,740.0,3.0,1.0,513.0,226.0,87.0,102.0,11.0,27.0,0.0,0.0,0.0,689.0,54.0,15.0,666.0,8.0,40.0,156.0,430.0,31.0,17.0,0.0,15.0,2.0,0.0,6.0,0.0,0.0,0.0,224568.80999999997,42230.87,637659.48,15.1,5
45,2,2009,57.64754224,29.80279608,19.99655074,45.49515497,23.64829411,34.86208168,9.0,1303.0,42.0,1270.0,297.0,1015.0,39.0,1.0,27.0,0.0,35.0,20.0,68.0,0.0,0.0,53.0,4.0,2.0,34.0,0.0,0.0,1306.0,6.0,15.0,935.0,356.0,221.0,44.0,16.0,64.0,9.0,6.0,10.0,1186.0,126.0,45.0,991.0,150.0,135.0,107.0,786.0,11.0,102.0,0.0,99.0,61.0,0.0,35.0,0.0,0.0,0.0,452076.02,66428.15,929758.07,14.0,5
46,3,2009,56.16830082,29.99954021,20.02959143,53.07998471,28.80958168,17.38556837,9.0,239.0,5.0,243.0,85.0,163.0,7.0,0.0,3.0,0.0,7.0,34.0,3.0,1.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,247.0,1.0,3.0,224.0,20.0,6.0,11.0,5.0,0.0,0.0,1.0,0.0,213.0,35.0,18.0,163.0,32.0,50.0,23.0,119.0,3.0,0.0,0.0,27.0,3.0,0.0,20.0,0.0,0.0,0.0,65753.82999999999,7917.71,117466.02,14.84,5
47,4,2009,60.20630923,38.87872444,26.82466978,47.74326823,10.64546436,18.27193189,0.0,187.0,4.0,183.0,27.0,159.0,2.0,0.0,4.0,0.0,6.0,1.0,5.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,186.0,1.0,0.0,135.0,51.0,2.0,44.0,1.0,5.0,0.0,0.0,0.0,150.0,37.0,19.0,111.0,20.0,5.0,16.0,110.0,0.0,0.0,0.0,22.0,0.0,0.0,17.0,0.0,0.0,0.0,20397.51,6971.56,110250.88,15.81,5
48,1,2010,47.70450992,39.04938172,31.48079198,49.51288775,26.98577734,30.00265117,0.0,416.0,21.0,395.0,104.0,312.0,16.0,4.0,3.0,0.0,19.0,31.0,12.0,0.0,1.0,3.0,3.0,1.0,5.0,0.0,0.0,416.0,0.0,11.0,295.0,110.0,54.0,32.0,1.0,34.0,0.0,1.0,0.0,395.0,21.0,2.0,382.0,11.0,28.0,106.0,241.0,4.0,14.0,0.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,229096.47,44678.49,789377.69,17.67,5
49,2,2010,57.64754224,29.80279608,19.99655074,45.49515497,26.98577734,34.86208168,3.0,733.0,31.0,705.0,301.0,435.0,18.0,0.0,8.0,0.0,62.0,187.0,9.0,2.0,0.0,2.0,2.0,0.0,4.0,0.0,1.0,735.0,1.0,23.0,405.0,307.0,189.0,34.0,33.0,32.0,5.0,34.0,5.0,692.0,44.0,15.0,593.0,84.0,92.0,83.0,229.0,15.0,258.0,0.0,56.0,11.0,0.0,31.0,1.0,0.0,0.0,393639.27,71391.19,1173966.73,16.44,5
50,3,2010,47.93415464,31.14231711,21.38775294,51.38629514,38.78790337,29.48359003,3.0,127.0,0.0,130.0,39.0,91.0,1.0,0.0,4.0,0.0,2.0,26.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,129.0,1.0,5.0,111.0,13.0,3.0,13.0,0.0,0.0,2.0,0.0,0.0,113.0,17.0,10.0,91.0,12.0,13.0,4.0,41.0,9.0,36.0,0.0,14.0,4.0,0.0,4.0,0.0,0.0,0.0,59539.53999999999,7933.13,126044.59,15.89,5
51,4,2010,56.90793316,39.62424043,28.19158739,50.92037727,10.64546436,22.12706224,0.0,127.0,3.0,124.0,19.0,108.0,3.0,0.0,2.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,126.0,1.0,0.0,93.0,33.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,91.0,36.0,11.0,70.0,10.0,2.0,6.0,60.0,1.0,11.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,61926.19999999998,7525.24,131932.53,17.53,5
0,1,1997,69.26997824,29.65686453,14.33653846,52.59224505,1.698717949,12.35916951,0.0,72.0,0.0,72.0,22.0,48.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,71.0,0.0,0.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,50.0,16.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,10983.27,14.45,156.87,10.8560553633218,6
1,2,1997,57.64754224,29.80279608,19.99655074,45.49515497,1.698717949,34.86208168,14.0,1449.0,6.0,1457.0,880.0,582.0,31.0,7.0,10.0,37.0,223.0,343.0,37.0,8.0,60.0,79.0,9.0,0.0,21.0,0.0,15.0,1430.0,32.0,42.0,1303.0,85.0,20.0,14.0,0.0,4.0,0.0,0.0,0.0,1103.0,360.0,648.0,246.0,196.0,18.0,12.0,408.0,0.0,0.0,0.0,570.0,81.0,0.0,177.0,0.0,0.0,0.0,305751.82,18023.0,213105.0,11.82,6
2,3,1997,34.947795899999996,24.86365067,9.024471125,57.55178747,7.858578164,12.40094077,25.0,2474.0,27.0,2472.0,2129.0,370.0,3.0,3.0,4.0,2.0,764.0,1259.0,14.0,12.0,11.0,29.0,6.0,0.0,9.0,0.0,13.0,2465.0,34.0,7.0,2447.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1809.0,690.0,1110.0,401.0,297.0,58.0,128.0,510.0,0.0,0.0,0.0,978.0,255.0,0.0,156.0,0.0,0.0,0.0,348274.08,18329.0,172892.0,9.43,6
3,4,1997,60.20630923,38.87872444,26.82466978,47.74326823,10.64546436,18.27193189,0.0,74.0,0.0,74.0,1.0,73.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,1.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,22.0,43.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,29.0,10.0,0.0,4.0,0.0,0.0,0.0,6040.310000000001,347.0,26633.14666666667,76.75258405379444,6
4,1,1998,78.73717949,27.80512821,18.10798051,52.59224505,1.575641026,11.39763843,0.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1126.46,14.45,156.87,10.86,6
5,2,1998,59.07769796,28.74866678,17.89142451,45.49515497,1.575641026,34.86208168,11.0,1052.0,19.0,1044.0,572.0,489.0,27.0,10.0,4.0,15.0,111.0,210.0,30.0,4.0,43.0,81.0,13.0,0.0,12.0,0.0,12.0,1029.0,33.0,28.0,974.0,27.0,16.0,7.0,0.0,4.0,0.0,0.0,0.0,744.0,319.0,369.0,213.0,151.0,6.0,6.0,349.0,0.0,0.0,0.0,354.0,45.0,0.0,116.0,0.0,0.0,0.0,216295.52,10967.72,131733.04,12.01,6
6,3,1998,51.00164205,24.93288144,9.278317279,59.7825567,1.838529551,8.503524985,34.0,1898.0,133.0,1799.0,1596.0,335.0,2.0,0.0,3.0,4.0,562.0,926.0,15.0,12.0,20.0,34.0,5.0,0.0,7.0,0.0,6.0,1904.0,28.0,6.0,1896.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1515.0,417.0,673.0,541.0,300.0,50.0,122.0,666.0,0.0,0.0,0.0,721.0,143.0,0.0,93.0,0.0,0.0,0.0,273168.86,16855.09,20237.88,12.01,6
7,4,1998,60.20630923,38.87872444,26.82466978,47.74326823,10.64546436,18.27193189,0.0,45.0,11.0,34.0,17.0,28.0,0.0,2.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,14.0,5.0,26.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3261.51,1197.02,23168.94,19.36,6
8,1,1999,86.54487179,28.41279966,14.09807692,52.59224505,1.491025641,8.558397654,0.0,6.0,0.0,6.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1211.48,14.45,156.87,10.8560553633218,6
9,2,1999,75.27686533,31.17342332,24.61909676,45.49515497,1.491025641,34.86208168,10.0,1157.0,24.0,1143.0,527.0,634.0,139.0,0.0,6.0,0.0,73.0,54.0,29.0,37.0,20.0,82.0,6.0,0.0,26.0,0.0,55.0,1137.0,20.0,9.0,1046.0,82.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,814.0,352.0,367.0,360.0,87.0,10.0,0.0,433.0,0.0,0.0,0.0,330.0,32.0,0.0,82.0,0.0,0.0,0.0,281643.81,19730.73,240055.69,12.17,6
10,3,1999,53.94010359,24.80980452,12.81265372,60.32101824,1.769298782,8.411217293,5.0,1443.0,70.0,1378.0,503.0,940.0,52.0,2.0,6.0,0.0,16.0,149.0,94.0,24.0,4.0,87.0,4.0,0.0,43.0,0.0,22.0,922.0,520.0,9.0,894.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,976.0,469.0,392.0,415.0,169.0,42.0,100.0,434.0,0.0,0.0,0.0,458.0,52.0,1.0,38.0,2.0,0.0,0.0,292257.59,22686.66,325037.69,14.33,6
11,4,1999,60.30697397,38.89251201,26.6906282,47.74326823,17.25928086,22.56899437,0.0,46.0,0.0,46.0,12.0,34.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,46.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,10.0,15.0,18.0,3.0,0.0,0.0,21.0,0.0,0.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,5029.910000000002,661.44,13012.27,19.67,6
12,1,2000,79.61410256,27.47435897,14.375,52.59224505,1.3525641030000002,8.443013039,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,510.01,14.45,156.87,10.8560553633218,6
13,2,2000,70.72199416,26.7155997,12.88435006,45.49515497,1.3525641030000002,34.86208168,14.0,969.0,19.0,947.0,278.0,696.0,42.0,0.0,6.0,0.0,17.0,10.0,111.0,25.0,1.0,20.0,31.0,0.0,6.0,0.0,9.0,964.0,8.0,64.0,897.0,3.0,29.0,32.0,1.0,2.0,0.0,0.0,0.0,679.0,304.0,271.0,267.0,143.0,32.0,4.0,384.0,0.0,0.0,0.0,327.0,9.0,1.0,67.0,6.0,0.0,0.0,350118.38,24130.0,334316.1,13.85,6
14,3,2000,77.15548821,24.91749683,9.532163433,64.16717209,1.661606474,8.280448062,13.0,1527.0,78.0,1413.0,583.0,888.0,38.0,1.0,5.0,0.0,30.0,19.0,322.0,9.0,0.0,23.0,72.0,2.0,41.0,0.0,21.0,1451.0,21.0,23.0,1428.0,0.0,1.0,12.0,6.0,0.0,0.0,0.0,0.0,1232.0,303.0,508.0,473.0,256.0,139.0,126.0,463.0,0.0,0.0,0.0,441.0,189.0,0.0,122.0,1.0,2.0,0.0,395726.63,27517.32,396215.99,14.4,6
15,4,2000,45.67453166,42.45323407,36.45002894,47.74326823,29.04733488,35.66723149,0.0,42.0,3.0,39.0,4.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,9.0,15.0,6.0,12.0,0.0,0.0,17.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,6105.6,1132.53,26633.14666666667,23.51650434572741,6
16,1,2001,71.11410256,29.74665968,14.49038462,52.59224505,1.391025641,8.57378227,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,782.88,14.45,156.87,10.8560553633218,6
17,2,2001,37.59379966,26.80790739,13.01511929,45.49515497,1.391025641,34.86208168,6.0,773.0,14.0,764.0,288.0,487.0,17.0,0.0,5.0,0.0,17.0,138.0,6.0,5.0,1.0,84.0,5.0,0.0,6.0,0.0,4.0,757.0,17.0,37.0,720.0,0.0,5.0,14.0,0.0,14.0,1.0,0.0,0.0,555.0,224.0,258.0,204.0,93.0,27.0,3.0,267.0,0.0,0.0,0.0,246.0,57.0,0.0,46.0,0.0,0.0,2.0,285519.77,22263.41692307693,373957.1146153846,16.796932649981642,6
18,3,2001,38.20164205,25.1867276,9.847548048,55.16717209,1.746221859,12.15984717,14.0,1194.0,55.0,1153.0,814.0,394.0,31.0,0.0,3.0,0.0,7.0,668.0,5.0,14.0,0.0,65.0,4.0,2.0,9.0,0.0,6.0,1190.0,16.0,10.0,1178.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,892.0,316.0,523.0,241.0,128.0,73.0,78.0,217.0,0.0,0.0,0.0,485.0,107.0,1.0,71.0,1.0,0.0,0.0,331270.02,26057.19769230769,415430.1630769232,15.943009988351958,6
19,4,2001,61.17734516,38.60939644,22.52926824,47.74326823,2.734266489,10.14399476,0.0,32.0,1.0,31.0,3.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,1.0,2.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,8.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4099.75,1132.53,26633.14666666667,23.51650434572741,6
20,1,2002,88.98333333,28.48974359,15.23653846,52.59224505,1.3217948720000001,8.127628424,1.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1325.16,14.45,156.87,10.8560553633218,6
21,2,2002,62.26137927,27.36175354,12.73819621,45.49515497,1.3217948720000001,34.86208168,15.0,829.0,50.0,794.0,549.0,295.0,13.0,0.0,0.0,0.0,13.0,478.0,2.0,0.0,0.0,12.0,13.0,0.0,16.0,0.0,2.0,838.0,6.0,66.0,772.0,0.0,3.0,65.0,0.0,0.0,0.0,1.0,0.0,662.0,182.0,191.0,275.0,196.0,18.0,14.0,438.0,0.0,0.0,0.0,200.0,21.0,0.0,165.0,0.0,0.0,0.0,340388.09,22263.41692307693,373957.1146153846,16.796932649981642,6
22,3,2002,30.90164205,25.20211221,9.116778818,57.474864399999994,1.646221859,9.582600786,10.0,1191.0,91.0,1107.0,729.0,467.0,0.0,7.0,4.0,0.0,0.0,672.0,16.0,1.0,0.0,14.0,3.0,0.0,4.0,0.0,8.0,1191.0,7.0,38.0,1152.0,1.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,1014.0,185.0,538.0,291.0,186.0,66.0,117.0,292.0,0.0,0.0,0.0,554.0,87.0,5.0,76.0,0.0,0.0,0.0,366047.9,26057.19769230769,415430.1630769232,15.943009988351958,6
23,4,2002,44.47500364,40.48777343,25.81533753,47.74326823,7.466489628,20.20643456,0.0,11.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2289.56,1132.53,26633.14666666667,23.51650434572741,6
24,1,2003,85.29102564,27.80512821,14.49038462,49.2185718,1.221794872,7.589166885,0.0,5.0,0.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1439.97,14.45,156.87,10.8560553633218,6
25,2,2003,54.895909499999995,26.60790739,12.90742698,45.49515497,1.221794872,34.86208168,5.0,745.0,40.0,710.0,243.0,507.0,38.0,0.0,8.0,0.0,8.0,68.0,24.0,9.0,0.0,34.0,25.0,0.0,19.0,0.0,10.0,750.0,0.0,6.0,703.0,41.0,10.0,24.0,1.0,12.0,0.0,0.0,0.0,585.0,165.0,85.0,303.0,197.0,19.0,19.0,462.0,0.0,0.0,0.0,199.0,38.0,0.0,50.0,0.0,0.0,0.0,277772.6900000001,25849.01,518553.16,20.06,6
26,3,2003,46.00891847,24.84057375,9.070624972000001,54.72399155,1.661606474,9.110720012,26.0,1160.0,159.0,1027.0,261.0,925.0,17.0,0.0,14.0,0.0,2.0,47.0,118.0,1.0,0.0,12.0,22.0,0.0,14.0,0.0,14.0,1168.0,18.0,7.0,1132.0,29.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,1027.0,159.0,248.0,435.0,344.0,28.0,146.0,606.0,0.0,0.0,0.0,413.0,108.0,0.0,83.0,1.0,0.0,0.0,379381.5500000001,27104.92,531583.43,19.61,6
27,4,2003,94.40349202,37.20477407,26.21695356,46.15471371,10.72195181,14.56244931,0.0,19.0,2.0,17.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,17.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,4.0,10.0,2.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,7.0,1.0,1.0,5.0,0.0,0.0,0.0,3896.93,739.81,13595.36,18.38,6
28,1,2004,80.33717949,27.95128205,14.49038462,50.32847597,1.106410256,8.266089962,0.0,5.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1589.3300000000004,14.45,156.87,10.8560553633218,6
29,2,2004,61.65498981,30.99764308,21.420239600000002,45.49515497,1.106410256,34.86208168,13.0,688.0,27.0,674.0,173.0,527.0,4.0,4.0,9.0,0.0,20.0,10.0,27.0,22.0,1.0,37.0,7.0,0.0,26.0,0.0,6.0,599.0,100.0,9.0,509.0,70.0,7.0,55.0,9.0,13.0,0.0,10.0,0.0,601.0,100.0,87.0,369.0,146.0,12.0,15.0,485.0,0.0,0.0,0.0,145.0,43.0,6.0,39.0,0.0,0.0,0.0,266747.05000000005,25004.91,467344.25,18.69,6
30,3,2004,49.80933436,24.90980452,7.770624972,44.93640286,1.700068013,7.757371139,15.0,1308.0,275.0,1048.0,409.0,914.0,40.0,20.0,8.0,3.0,28.0,109.0,42.0,87.0,0.0,24.0,11.0,5.0,13.0,0.0,6.0,1100.0,223.0,55.0,997.0,47.0,7.0,60.0,0.0,34.0,0.0,0.0,1.0,1221.0,102.0,145.0,569.0,507.0,50.0,194.0,832.0,0.0,0.0,0.0,331.0,180.0,7.0,104.0,0.0,0.0,29.0,358824.61,28602.21,507883.66,17.76,6
